filename	scene_label	indoor	outdoor	transportation
1063.wav	outdoor	0.3004245	0.580815	0.11876051
1064.wav	outdoor	0.09859612	0.88803756	0.013366255
1065.wav	outdoor	0.07618995	0.9170396	0.006770366
1066.wav	transportation	0.16178867	0.045171317	0.79304
1067.wav	outdoor	0.29693288	0.6031388	0.09992845
1068.wav	outdoor	0.1935299	0.80439645	0.0020735902
1069.wav	indoor	0.74982536	0.2181443	0.032030318
107.wav	indoor	0.72744274	0.26859778	0.0039592837
1070.wav	outdoor	0.021699509	0.9612659	0.017034596
1071.wav	indoor	0.6936684	0.30610466	0.00022690566
1072.wav	outdoor	0.05961161	0.9168297	0.023558576
1073.wav	indoor	0.59096014	0.39935082	0.00968892
1074.wav	transportation	0.0867441	0.05510047	0.85815537
1075.wav	transportation	0.008015105	0.005012729	0.9869722
1076.wav	transportation	0.055775285	0.0028316588	0.9413931
1077.wav	transportation	0.038905967	0.023108458	0.9379856
1078.wav	indoor	0.64345926	0.14032787	0.21621287
1079.wav	outdoor	0.4753673	0.51885426	0.0057785707
108.wav	outdoor	0.0684445	0.913283	0.018272495
1080.wav	outdoor	0.17515609	0.8104831	0.014360917
1081.wav	outdoor	0.38617072	0.46291453	0.1509148
1082.wav	outdoor	0.03792955	0.9537142	0.008356355
1083.wav	outdoor	0.12769881	0.53999937	0.3323018
1084.wav	indoor	0.42235428	0.32117122	0.2564745
1085.wav	indoor	0.5959948	0.40170127	0.0023040532
1086.wav	indoor	0.4787945	0.39448908	0.12671635
1087.wav	indoor	0.7709408	0.100939654	0.12811957
1088.wav	outdoor	0.33575287	0.5559815	0.108265474
1089.wav	transportation	0.16385813	0.08986616	0.7462756
109.wav	outdoor	0.1646408	0.82509935	0.010259865
1090.wav	outdoor	0.35601282	0.63755494	0.0064321994
1091.wav	outdoor	0.15042418	0.69123447	0.15834145
1092.wav	outdoor	0.19579373	0.79915357	0.0050526434
1093.wav	indoor	0.82584697	0.17398122	0.00017181643
1094.wav	outdoor	0.2898555	0.42487916	0.28526527
1095.wav	transportation	0.022235096	0.18047866	0.79728615
1096.wav	transportation	0.026206365	0.050092496	0.923701
1097.wav	transportation	0.08683304	0.07537424	0.837793
1098.wav	outdoor	0.04621348	0.81584275	0.13794377
1099.wav	outdoor	0.47289586	0.4862829	0.040821046
11.wav	outdoor	0.27361315	0.72170717	0.0046796026
110.wav	outdoor	0.08367926	0.7368305	0.1794903
1100.wav	outdoor	0.11062858	0.8391287	0.05024281
1101.wav	transportation	0.02824467	0.062031824	0.90972346
1102.wav	transportation	0.023673322	0.04873777	0.92758894
1103.wav	indoor	0.65513116	0.2987694	0.046099544
1104.wav	outdoor	0.2670563	0.6875664	0.045377195
1105.wav	outdoor	0.019668706	0.96607447	0.014256978
1106.wav	indoor	0.8618538	0.13806799	7.820027e-05
1107.wav	outdoor	0.28392404	0.4480037	0.26807213
1108.wav	outdoor	0.46405458	0.52871525	0.0072301375
1109.wav	transportation	0.106060006	0.14873572	0.74520415
111.wav	outdoor	0.14004643	0.69202006	0.16793358
1110.wav	transportation	0.029332962	0.11328375	0.85738343
1111.wav	outdoor	0.15443662	0.66147983	0.1840835
1112.wav	transportation	0.10934858	0.21097584	0.6796755
1113.wav	indoor	0.37925988	0.25015172	0.37058848
1114.wav	transportation	0.08588305	0.22100618	0.6931107
1115.wav	outdoor	0.03592918	0.96363866	0.00043222803
1116.wav	outdoor	0.15850088	0.76495147	0.07654767
1117.wav	indoor	0.60847366	0.3714265	0.020099696
1118.wav	indoor	0.573083	0.42500114	0.0019160971
1119.wav	transportation	0.31252426	0.21031955	0.477156
112.wav	outdoor	0.01941133	0.97281516	0.007773447
1120.wav	transportation	0.001541119	0.0046329782	0.9938258
1121.wav	transportation	0.0010618563	0.0059519527	0.9929864
1122.wav	outdoor	0.34054762	0.6272681	0.032184213
1123.wav	indoor	0.54515415	0.18297833	0.27186745
1124.wav	outdoor	0.3032413	0.67538446	0.021374324
1125.wav	outdoor	0.02475606	0.9717285	0.0035153322
1126.wav	outdoor	0.16562262	0.79881674	0.035560623
1127.wav	outdoor	0.014556137	0.9831144	0.0023294608
1128.wav	indoor	0.5540501	0.44035435	0.005595381
1129.wav	transportation	0.003425374	0.008789893	0.98778486
113.wav	transportation	0.03184375	0.032528393	0.93562794
1130.wav	indoor	0.8516803	0.14553262	0.0027869323
1131.wav	outdoor	0.05733653	0.86157244	0.08109077
1132.wav	outdoor	0.1939015	0.705596	0.10050253
1133.wav	indoor	0.756367	0.23139286	0.012240198
1134.wav	transportation	0.017431613	0.020217411	0.96235085
1135.wav	outdoor	0.058140058	0.94079083	0.0010692414
1136.wav	transportation	0.092560776	0.3624551	0.54498416
1137.wav	indoor	0.63743377	0.33327216	0.02929399
1138.wav	outdoor	0.041804336	0.95404845	0.0041473466
1139.wav	transportation	0.015864503	0.012778898	0.9713565
114.wav	outdoor	0.15859415	0.8046958	0.036709994
1140.wav	outdoor	0.01469752	0.98347884	0.0018236205
1141.wav	transportation	0.046336148	0.07285936	0.8808044
1142.wav	outdoor	0.15158792	0.8055766	0.04283545
1143.wav	indoor	0.8540722	0.09403443	0.051893264
1144.wav	transportation	0.04875388	0.054093055	0.89715326
1145.wav	outdoor	0.22779806	0.7669015	0.00530048
1146.wav	outdoor	0.42227978	0.57488215	0.002838075
1147.wav	outdoor	0.09912083	0.7849073	0.115971684
1148.wav	transportation	0.054175943	0.016368816	0.92945516
1149.wav	outdoor	0.05156988	0.9403907	0.008039525
115.wav	transportation	0.062074892	0.10839827	0.8295268
1150.wav	outdoor	0.060119994	0.9385804	0.0012997177
1151.wav	outdoor	0.06526171	0.9313785	0.003360014
1152.wav	transportation	0.0026784285	0.011838036	0.98548347
1153.wav	outdoor	0.036744393	0.96193445	0.0013211679
1154.wav	transportation	0.055229254	0.0015992147	0.9431718
1155.wav	outdoor	0.3036062	0.50222695	0.19416668
1156.wav	outdoor	0.020530269	0.9788865	0.00058316614
1157.wav	outdoor	0.104265414	0.75559	0.14014462
1158.wav	outdoor	0.070010886	0.92745274	0.002536357
1159.wav	transportation	0.1910615	0.07234956	0.7365891
116.wav	indoor	0.7968801	0.20191765	0.0012021634
1160.wav	outdoor	0.14988957	0.77728647	0.0728239
1161.wav	outdoor	0.44210544	0.5488278	0.009066662
1162.wav	outdoor	0.010068083	0.98949385	0.00043812458
1163.wav	transportation	0.06691571	0.22603774	0.70704645
1164.wav	outdoor	0.023614923	0.97572154	0.00066364615
1165.wav	outdoor	0.04313674	0.9553257	0.0015373615
1166.wav	indoor	0.8125315	0.17568502	0.011783559
1167.wav	transportation	0.01967838	0.01846467	0.961857
1168.wav	indoor	0.522759	0.4735175	0.0037235827
1169.wav	indoor	0.5753623	0.42238703	0.0022506858
117.wav	indoor	0.619787	0.37983885	0.00037408696
1170.wav	transportation	0.0008686053	0.003227225	0.99590427
1171.wav	indoor	0.7467013	0.21022086	0.043077882
1172.wav	outdoor	0.18482792	0.5549947	0.26017737
1173.wav	indoor	0.6648896	0.11181984	0.22329056
1174.wav	outdoor	0.16911325	0.8268868	0.0040001324
1175.wav	indoor	0.66903293	0.27496094	0.056006044
1176.wav	outdoor	0.17827573	0.77465606	0.047068372
1177.wav	indoor	0.8257098	0.17074281	0.003547452
1178.wav	indoor	0.9320158	0.04139633	0.026587784
1179.wav	transportation	0.045218404	0.05344106	0.9013405
118.wav	outdoor	0.037860863	0.9006934	0.061445534
1180.wav	indoor	0.7251146	0.26879734	0.006088069
1181.wav	outdoor	0.4560818	0.5428047	0.0011134981
1182.wav	outdoor	0.36137825	0.47843057	0.1601911
1183.wav	outdoor	0.19608948	0.80307925	0.0008312759
1184.wav	indoor	0.56792104	0.4291942	0.0028846785
1185.wav	outdoor	0.012336807	0.9862587	0.0014044387
1186.wav	indoor	0.59485817	0.4026235	0.0025184075
1187.wav	outdoor	0.09246529	0.78190506	0.12562957
1188.wav	indoor	0.78196496	0.06282545	0.1552095
1189.wav	transportation	0.35409957	0.22311743	0.42278305
119.wav	outdoor	0.026504785	0.9698267	0.003668455
1190.wav	transportation	0.059087407	0.036108043	0.90480435
1191.wav	transportation	0.008061161	0.010073126	0.9818655
1192.wav	outdoor	0.04941029	0.94976854	0.00082123594
1193.wav	outdoor	0.03155571	0.94367075	0.024773296
1194.wav	indoor	0.7893325	0.14185649	0.068811074
1195.wav	transportation	0.22974563	0.24441716	0.5258371
1196.wav	indoor	0.51756966	0.48047876	0.0019514989
1197.wav	indoor	0.8475563	0.1483558	0.0040878593
1198.wav	indoor	0.7327283	0.2632141	0.0040575587
1199.wav	outdoor	0.21304294	0.74956965	0.03738737
12.wav	indoor	0.68045604	0.3187464	0.0007975421
120.wav	transportation	0.36456174	0.043750715	0.5916876
1200.wav	indoor	0.62697697	0.3605923	0.012430665
1201.wav	transportation	0.023747297	6.416523e-05	0.97618836
1202.wav	outdoor	0.05018015	0.9477297	0.0020900366
1203.wav	indoor	0.85459816	0.14049914	0.0049026846
1204.wav	indoor	0.5318879	0.33701092	0.13110124
1205.wav	indoor	0.54550517	0.41905203	0.035442922
1206.wav	transportation	0.23941103	0.12203829	0.63855064
1207.wav	indoor	0.3596183	0.31219834	0.32818332
1208.wav	outdoor	0.36624545	0.6282034	0.005551013
1209.wav	outdoor	0.045398377	0.94102746	0.013574123
121.wav	outdoor	0.0863188	0.89966327	0.014017856
1210.wav	outdoor	0.022441728	0.9730975	0.0044608014
1211.wav	indoor	0.7446589	0.1937274	0.061613552
1212.wav	outdoor	0.011132408	0.9885224	0.00034529524
1213.wav	outdoor	0.36468968	0.6297565	0.0055537904
1214.wav	indoor	0.7789119	0.21992281	0.0011654132
1215.wav	outdoor	0.11732634	0.73105997	0.1516136
1216.wav	outdoor	0.08397079	0.8682435	0.047785617
1217.wav	outdoor	0.40356007	0.59050226	0.005937718
1218.wav	outdoor	0.026213776	0.97299594	0.000790199
1219.wav	transportation	0.12045695	0.025065577	0.8544776
122.wav	indoor	0.5026823	0.39746627	0.099851385
1220.wav	transportation	0.095362104	0.009740155	0.8948978
1221.wav	outdoor	0.05301438	0.94669354	0.00029219475
1222.wav	indoor	0.7899852	0.20791546	0.0020992542
1223.wav	indoor	0.48808083	0.43637913	0.0755399
1224.wav	outdoor	0.032353755	0.9477584	0.01988791
1225.wav	transportation	0.042843632	0.035781216	0.92137516
1226.wav	transportation	0.24014565	0.021340251	0.73851407
1227.wav	transportation	0.12610541	0.20783253	0.666062
1228.wav	indoor	0.43878794	0.4112764	0.14993581
1229.wav	outdoor	0.30434316	0.6911074	0.0045494996
123.wav	indoor	0.51966417	0.37250635	0.10782937
1230.wav	indoor	0.67401505	0.3219847	0.004000331
1231.wav	outdoor	0.1003875	0.89834374	0.0012687922
1232.wav	transportation	0.06730133	0.16925621	0.7634426
1233.wav	outdoor	0.12754919	0.855521	0.016929667
1234.wav	transportation	0.043091692	0.015867397	0.9410411
1235.wav	outdoor	0.05307898	0.9381027	0.008818508
1236.wav	indoor	0.4521936	0.4064893	0.1413171
1237.wav	outdoor	0.096457414	0.9027731	0.00076946995
1238.wav	transportation	0.14311472	0.021459792	0.8354255
1239.wav	outdoor	0.47240335	0.51979554	0.007801222
124.wav	indoor	0.7053207	0.28539348	0.009285783
1240.wav	indoor	0.5523831	0.42077523	0.026841626
1241.wav	indoor	0.8598232	0.13703623	0.0031405515
1242.wav	indoor	0.65013725	0.28634897	0.06351369
1243.wav	outdoor	0.036183108	0.96250534	0.0013118117
1244.wav	indoor	0.6043308	0.37284556	0.022823777
1245.wav	transportation	0.05187316	0.015182274	0.9329446
1246.wav	outdoor	0.09757419	0.87152976	0.030896038
1247.wav	indoor	0.46418858	0.42610082	0.109710656
1248.wav	outdoor	0.37727508	0.5834102	0.039314788
1249.wav	outdoor	0.14049968	0.8373944	0.022105804
125.wav	transportation	0.09439122	0.015917901	0.8896909
1250.wav	transportation	0.13354215	0.2792619	0.58719593
1251.wav	outdoor	0.03818667	0.95846003	0.003353515
1252.wav	outdoor	0.057708997	0.88781136	0.05447949
1253.wav	transportation	0.0013347801	0.0021518208	0.99651325
1254.wav	transportation	0.0017277531	4.3857987e-08	0.9982724
1255.wav	outdoor	0.46498936	0.53154796	0.0034626748
1256.wav	indoor	0.9220826	0.07328701	0.0046304017
1257.wav	indoor	0.77632135	0.1776049	0.046073798
1258.wav	indoor	0.55926406	0.25421813	0.18651782
1259.wav	transportation	0.08825459	0.017387033	0.89435834
126.wav	outdoor	0.13619047	0.52389216	0.3399173
1260.wav	outdoor	0.4504273	0.5134729	0.036099736
1261.wav	transportation	0.073884286	0.21147592	0.7146397
1262.wav	outdoor	0.35838482	0.637988	0.003627215
1263.wav	transportation	0.3780112	0.21834488	0.4036439
1264.wav	indoor	0.806553	0.19226763	0.0011793388
1265.wav	transportation	0.045659795	0.03428197	0.92005825
1266.wav	outdoor	0.014706014	0.9845521	0.00074190216
1267.wav	transportation	0.17935905	0.089552924	0.731088
1268.wav	transportation	0.09714655	0.016641362	0.88621205
1269.wav	transportation	0.2712505	0.09217598	0.63657343
127.wav	transportation	0.17067315	0.022213895	0.807113
1270.wav	outdoor	0.4797678	0.5121621	0.008070137
1271.wav	outdoor	0.2782067	0.7026388	0.01915436
1272.wav	outdoor	0.011229289	0.9876865	0.0010840695
1273.wav	outdoor	0.25237668	0.65249217	0.09513113
1274.wav	outdoor	0.060917128	0.93734187	0.0017409632
1275.wav	outdoor	0.12716624	0.59477174	0.27806193
1276.wav	outdoor	0.17909731	0.8198449	0.0010576921
1277.wav	indoor	0.6023182	0.39694086	0.0007409501
1278.wav	outdoor	0.25562847	0.42187634	0.32249525
1279.wav	outdoor	0.07461268	0.9128882	0.012499038
128.wav	indoor	0.6079682	0.36181813	0.030213695
1280.wav	outdoor	0.24979873	0.7052689	0.044932287
1281.wav	outdoor	0.08438237	0.90237397	0.013243675
1282.wav	outdoor	0.10782166	0.8599895	0.0321889
1283.wav	indoor	0.67737365	0.026122514	0.2965037
1284.wav	indoor	0.5105958	0.48864737	0.00075693964
1285.wav	outdoor	0.20953491	0.5854157	0.20504937
1286.wav	outdoor	0.1814291	0.8008644	0.01770656
1287.wav	indoor	0.47905555	0.45999154	0.0609529
1288.wav	transportation	0.21339527	0.06685057	0.7197541
1289.wav	transportation	0.24242096	0.013109816	0.7444692
129.wav	transportation	0.034851503	0.32282454	0.642324
1290.wav	outdoor	0.3884408	0.44357306	0.16798618
1291.wav	transportation	0.09526071	0.02842452	0.87631476
1292.wav	transportation	0.074680924	0.005572538	0.9197464
1293.wav	transportation	0.055679888	0.22664335	0.7176768
1294.wav	indoor	0.5947799	0.22838826	0.17683183
1295.wav	indoor	0.48003048	0.12292943	0.39704007
1296.wav	indoor	0.6734653	0.2509744	0.075560324
1297.wav	outdoor	0.04855249	0.9306067	0.020840574
1298.wav	outdoor	0.18720782	0.76865643	0.04413571
1299.wav	outdoor	0.37356102	0.56138295	0.06505598
13.wav	outdoor	0.0073783607	0.99182034	0.0008014616
130.wav	indoor	0.8127411	0.15297706	0.034281842
1300.wav	outdoor	0.056162674	0.8203479	0.12348922
1301.wav	indoor	0.83433974	0.0845604	0.081099726
1302.wav	outdoor	0.17816155	0.81979525	0.0020430337
1303.wav	outdoor	0.045334242	0.95419323	0.00047250773
1304.wav	transportation	0.14176545	0.08495028	0.77328426
1305.wav	indoor	0.77724886	0.21964021	0.0031108768
1306.wav	outdoor	0.45787153	0.53599596	0.006132429
1307.wav	transportation	0.017548224	0.014879933	0.9675716
1308.wav	indoor	0.50401205	0.0050014425	0.49098644
1309.wav	transportation	0.0002563502	0.003695901	0.9960478
131.wav	indoor	0.75185573	0.24793129	0.00021292319
1310.wav	outdoor	0.15053022	0.7680472	0.08142254
1311.wav	transportation	0.41764483	0.026537722	0.5558175
1312.wav	indoor	0.5692358	0.4021848	0.028579304
1313.wav	transportation	0.19761947	0.116856135	0.68552434
1314.wav	outdoor	0.02916483	0.96959895	0.0012361334
1315.wav	outdoor	0.01876537	0.97665656	0.0045782668
1316.wav	indoor	0.7272321	0.26921517	0.0035527553
1317.wav	transportation	0.014196552	0.008500574	0.9773029
1318.wav	transportation	0.06001842	0.15151222	0.7884694
1319.wav	outdoor	0.041300133	0.9580922	0.0006077541
132.wav	indoor	0.56288004	0.41870183	0.01841812
1320.wav	outdoor	0.019141633	0.9747505	0.0061079673
1321.wav	outdoor	0.0343393	0.9631914	0.0024692407
1322.wav	indoor	0.60358596	0.36349487	0.032919098
1323.wav	outdoor	0.23700759	0.71583855	0.04715384
1324.wav	transportation	0.082682416	0.10528356	0.812034
1325.wav	indoor	0.75859356	0.24066606	0.0007403322
1326.wav	outdoor	0.094255395	0.89966404	0.006080582
1327.wav	indoor	0.5088185	0.4131321	0.07804938
1328.wav	transportation	0.22448926	0.082909174	0.69260156
1329.wav	indoor	0.5872117	0.4065457	0.0062426673
133.wav	transportation	0.18735912	0.029311975	0.78332895
1330.wav	indoor	0.8596481	0.14026012	9.165454e-05
1331.wav	transportation	0.085890144	0.086824425	0.8272854
1332.wav	transportation	0.0013740074	0.00018143246	0.99844456
1333.wav	indoor	0.5408936	0.08679325	0.3723132
1334.wav	transportation	0.12510951	0.16621192	0.7086786
1335.wav	transportation	0.040545017	0.0039166003	0.9555384
1336.wav	transportation	0.045414872	0.3303887	0.6241965
1337.wav	transportation	0.096608855	0.04062308	0.8627682
1338.wav	transportation	0.13670392	0.022146571	0.8411496
1339.wav	transportation	0.038075514	0.20055513	0.7613695
134.wav	outdoor	0.08622316	0.70109725	0.21267958
1340.wav	transportation	0.21199687	0.08229103	0.70571214
1341.wav	indoor	0.5598047	0.43443885	0.0057564904
1342.wav	indoor	0.4571216	0.21992528	0.32295313
1343.wav	outdoor	0.030287499	0.9676112	0.0021012174
1344.wav	transportation	0.07679422	0.004476766	0.918729
1345.wav	transportation	0.013519183	0.009508419	0.9769724
1346.wav	outdoor	0.16931604	0.8205255	0.01015857
1347.wav	indoor	0.7563905	0.2208117	0.022797586
1348.wav	indoor	0.63557863	0.36057	0.003851395
1349.wav	transportation	0.06957148	0.058773387	0.8716553
135.wav	transportation	0.3335183	0.17630984	0.49017173
1350.wav	outdoor	0.055805333	0.9372156	0.006978827
1351.wav	transportation	0.04893125	0.28672263	0.6643461
1352.wav	outdoor	0.051024903	0.8978462	0.051128924
1353.wav	outdoor	0.22780904	0.7498644	0.022326387
1354.wav	indoor	0.82478637	0.15440044	0.020813193
1355.wav	transportation	0.10722977	0.032216817	0.8605534
1356.wav	indoor	0.53362143	0.38920563	0.0771729
1357.wav	indoor	0.52800965	0.47060704	0.0013832584
1358.wav	indoor	0.6548568	0.34339553	0.001747662
1359.wav	outdoor	0.087945245	0.91027486	0.0017798453
136.wav	indoor	0.6960747	0.26663673	0.037288554
1360.wav	outdoor	0.084198944	0.706619	0.20918187
1361.wav	indoor	0.63169664	0.36362323	0.0046800314
1362.wav	outdoor	0.014425415	0.98242474	0.0031499043
1363.wav	outdoor	0.1091166	0.5554449	0.3354386
1364.wav	transportation	0.29647434	0.3391704	0.36435527
1365.wav	outdoor	0.055173475	0.9151805	0.02964594
1366.wav	indoor	0.5937835	0.37347162	0.03274482
1367.wav	outdoor	0.0089821415	0.98009187	0.010926031
1368.wav	transportation	0.21350093	0.08533707	0.70116186
1369.wav	transportation	0.42416325	0.10084845	0.4749883
137.wav	outdoor	0.08273436	0.91245526	0.0048103323
1370.wav	outdoor	0.09541338	0.784249	0.12033777
1371.wav	transportation	0.091365784	0.005416851	0.9032172
1372.wav	transportation	2.4993804e-08	4.3155123e-05	0.9999569
1373.wav	outdoor	0.17016716	0.78259134	0.047241442
1374.wav	transportation	4.949127e-06	0.00020502589	0.9997899
1375.wav	indoor	0.6731883	0.10862069	0.218191
1376.wav	outdoor	0.43550572	0.5630616	0.0014329319
1377.wav	outdoor	0.35571873	0.6301851	0.01409618
1378.wav	transportation	0.0766378	0.15058997	0.77277213
1379.wav	outdoor	0.32684478	0.5720403	0.10111483
138.wav	outdoor	0.071708456	0.9197289	0.008562649
1380.wav	indoor	0.46110553	0.4207028	0.118191525
1381.wav	transportation	0.049860537	0.0065957657	0.94354373
1382.wav	indoor	0.74229753	0.051262587	0.20643993
1383.wav	outdoor	0.11574702	0.88310254	0.0011504834
1384.wav	transportation	0.18996121	0.25109544	0.5589434
1385.wav	outdoor	0.24858317	0.5692092	0.18220761
1386.wav	transportation	0.31607598	0.11000661	0.5739175
1387.wav	indoor	0.8840726	0.03644591	0.07948152
1388.wav	indoor	0.71305615	0.27832204	0.008621779
1389.wav	outdoor	0.13666883	0.83116865	0.03216266
139.wav	outdoor	0.28094238	0.69862163	0.02043603
1390.wav	outdoor	0.01877375	0.9792899	0.0019364676
1391.wav	indoor	0.67749363	0.051106215	0.27139997
1392.wav	outdoor	0.27519017	0.4085545	0.31625527
1393.wav	outdoor	0.45538244	0.5275458	0.01707196
1394.wav	outdoor	0.07693066	0.9193467	0.003722708
1395.wav	transportation	0.009136341	0.024201604	0.9666622
1396.wav	indoor	0.72420406	0.27426684	0.0015290725
1397.wav	indoor	0.6395528	0.36003846	0.0004087714
1398.wav	transportation	0.35950935	0.22344586	0.41704482
1399.wav	outdoor	0.012516305	0.9847965	0.0026871464
14.wav	transportation	0.16031069	0.23270437	0.6069849
140.wav	indoor	0.8759018	0.0021568506	0.1219414
1400.wav	outdoor	0.16898544	0.8087824	0.022232227
1401.wav	outdoor	0.121219836	0.84059316	0.038187005
1402.wav	indoor	0.57827663	0.41449237	0.007230929
1403.wav	transportation	0.05585601	0.06608684	0.8780572
1404.wav	indoor	0.6166143	0.21715352	0.16623211
1405.wav	transportation	0.0015629859	0.017574199	0.9808628
1406.wav	indoor	0.84107625	0.14174059	0.017183231
1407.wav	transportation	0.0018385006	0.001348583	0.996813
1408.wav	outdoor	0.16832727	0.7639865	0.06768625
1409.wav	transportation	0.02700454	0.0007048969	0.97229034
141.wav	indoor	0.7559372	0.24379444	0.00026814002
1410.wav	indoor	0.6488873	0.3482081	0.0029045637
1411.wav	transportation	0.10305667	0.025715342	0.8712279
1412.wav	transportation	0.12658252	0.073036686	0.8003808
1413.wav	outdoor	0.3415287	0.40939087	0.24908057
1414.wav	indoor	0.5862272	0.4075128	0.0062599876
1415.wav	transportation	0.0044822115	0.012912825	0.98260486
1416.wav	outdoor	0.3272627	0.630792	0.04194532
1417.wav	transportation	0.16695789	0.2820551	0.55098695
1418.wav	transportation	0.090472974	0.00952406	0.90000284
1419.wav	outdoor	0.4638935	0.53415954	0.0019469209
142.wav	transportation	5.9510185e-06	0.0004480312	0.9995462
1420.wav	indoor	0.53988725	0.40536636	0.054746397
1421.wav	indoor	0.94534576	0.052280806	0.0023734742
1422.wav	outdoor	0.47360784	0.5205954	0.005796839
1423.wav	outdoor	0.03645217	0.9261279	0.0374199
1424.wav	outdoor	0.4594012	0.5399173	0.0006814645
1425.wav	transportation	0.08432959	0.35363215	0.5620383
1426.wav	indoor	0.77392304	0.21538818	0.010688836
1427.wav	outdoor	0.03766794	0.92957556	0.032756556
1428.wav	transportation	0.12226403	0.20015252	0.67758334
1429.wav	outdoor	0.040999066	0.9582116	0.00078937487
143.wav	indoor	0.6848617	0.013547713	0.3015905
1430.wav	outdoor	0.41205138	0.5504477	0.037500832
1431.wav	outdoor	0.056043994	0.76908165	0.17487425
1432.wav	transportation	8.215993e-06	0.0006491394	0.9993426
1433.wav	indoor	0.67756504	0.20333317	0.11910178
1434.wav	transportation	0.00010387596	0.0014085849	0.9984876
1435.wav	transportation	0.0017559987	0.0052976357	0.9929463
1436.wav	outdoor	0.015580142	0.9650464	0.019373547
