filename	scene_label	indoor	outdoor	transportation
1099.wav	indoor	0.7530969	0.17988938	0.067013785
11.wav	outdoor	0.43858337	0.553223	0.00819381
110.wav	outdoor	0.0738018	0.76131976	0.1648784
1100.wav	outdoor	0.09853765	0.87031853	0.03114377
1101.wav	transportation	0.03370089	0.04569305	0.920606
1102.wav	transportation	0.038054343	0.024915162	0.9370305
1103.wav	indoor	0.7033316	0.23796466	0.05870373
1104.wav	outdoor	0.3029633	0.66591054	0.031126335
1105.wav	outdoor	0.021443725	0.97188294	0.0066730813
1106.wav	indoor	0.9386511	0.06129975	4.9205595e-05
1107.wav	indoor	0.36686382	0.3433693	0.28976697
1108.wav	indoor	0.5875119	0.40785342	0.0046346886
1109.wav	transportation	0.092369355	0.06295924	0.84467155
111.wav	outdoor	0.21843824	0.5432097	0.23835213
1110.wav	transportation	0.020244371	0.13664934	0.8431064
1111.wav	outdoor	0.17898053	0.5584113	0.2626082
1112.wav	transportation	0.026047613	0.1021926	0.8717598
1113.wav	indoor	0.47378382	0.12148388	0.40473253
1114.wav	transportation	0.09273052	0.070027545	0.8372418
1115.wav	outdoor	0.045065373	0.9532343	0.0017006022
1116.wav	outdoor	0.17554249	0.75384706	0.07061053
1117.wav	indoor	0.7057115	0.27168787	0.022600705
1118.wav	indoor	0.5820621	0.4166068	0.0013309761
1119.wav	transportation	0.3378648	0.1359477	0.52618754
112.wav	outdoor	0.00903591	0.9879843	0.0029797794
1120.wav	transportation	0.0017696582	0.009924888	0.9883054
1121.wav	transportation	0.001302459	0.0016411778	0.9970563
1122.wav	outdoor	0.3883527	0.5714749	0.040172394
1123.wav	indoor	0.5488709	0.11522374	0.3359053
1124.wav	outdoor	0.32408643	0.6491865	0.02672709
1125.wav	outdoor	0.028593097	0.9685277	0.0028792187
1126.wav	outdoor	0.22436035	0.73973596	0.03590364
1127.wav	outdoor	0.0011769658	0.9981588	0.00066409097
1128.wav	indoor	0.67259014	0.32587793	0.0015319543
1129.wav	transportation	0.0023382823	0.0011331015	0.9965289
113.wav	transportation	0.04105109	0.01098274	0.9479661
1130.wav	indoor	0.8916236	0.106006086	0.0023702995
1131.wav	outdoor	0.060990833	0.8842699	0.05473923
1132.wav	outdoor	0.44279724	0.45266047	0.10454234
1133.wav	indoor	0.81143963	0.17567286	0.01288743
1134.wav	transportation	0.018993087	0.012288389	0.9687184
1135.wav	outdoor	0.056382805	0.9432281	0.00038908393
1136.wav	transportation	0.10087891	0.2610318	0.6380891
1137.wav	indoor	0.739548	0.23571977	0.024732102
1138.wav	outdoor	0.023112025	0.96942246	0.0074656457
1139.wav	transportation	0.020884695	0.0016899884	0.97742546
114.wav	outdoor	0.16900411	0.78899646	0.04199934
1140.wav	outdoor	0.011396002	0.98821574	0.00038827
1141.wav	transportation	0.05852132	0.030189488	0.9112892
1142.wav	outdoor	0.2237638	0.7026726	0.073563576
1143.wav	indoor	0.8820797	0.07059626	0.047323976
1144.wav	transportation	0.036723357	0.007833927	0.955443
1145.wav	outdoor	0.19252369	0.80075896	0.0067173406
1146.wav	indoor	0.5292369	0.4696942	0.0010688888
1147.wav	outdoor	0.11271672	0.77410185	0.11318139
1148.wav	transportation	0.057838976	0.0029637222	0.93919706
1149.wav	outdoor	0.07388413	0.9245534	0.001562524
115.wav	transportation	0.033384643	0.03516336	0.9314519
1150.wav	outdoor	0.17517379	0.816156	0.008670298
1151.wav	outdoor	0.3342543	0.59389424	0.07185154
1152.wav	transportation	0.0048759957	0.008074798	0.9870491
1153.wav	outdoor	0.030380845	0.9681176	0.0015015828
1154.wav	transportation	0.034819588	0.00043958874	0.96474075
1155.wav	indoor	0.48885068	0.2965309	0.21461841
1156.wav	outdoor	0.027295481	0.970379	0.0023255283
1157.wav	outdoor	0.067115724	0.8305019	0.102382444
1158.wav	outdoor	0.051607054	0.94442594	0.00396697
1159.wav	transportation	0.26526758	0.04348684	0.69124573
116.wav	indoor	0.8339962	0.16534895	0.000654907
1160.wav	outdoor	0.18937595	0.7516738	0.058950238
1161.wav	outdoor	0.417489	0.56749624	0.015014668
1162.wav	outdoor	0.0003086384	0.9996597	3.1597505e-05
1163.wav	transportation	0.047661826	0.17184466	0.7804935
1164.wav	outdoor	0.0059638834	0.9937447	0.00029163138
1165.wav	outdoor	0.068992	0.92860806	0.002399818
1166.wav	indoor	0.8796586	0.114131905	0.006209626
1167.wav	transportation	0.040346764	0.016137708	0.9435156
1168.wav	indoor	0.59122175	0.40781203	0.0009662382
1169.wav	indoor	0.6349663	0.364481	0.00055276626
117.wav	indoor	0.8188521	0.18093932	0.00020854264
1170.wav	transportation	0.00064242847	0.0014770913	0.99788046
1171.wav	indoor	0.84253645	0.123787366	0.033676308
1172.wav	outdoor	0.29940096	0.38897756	0.31162152
1173.wav	indoor	0.7477209	0.052394502	0.19988456
1174.wav	outdoor	0.33195373	0.6505102	0.017536055
1175.wav	indoor	0.79600626	0.15837376	0.045620125
1176.wav	outdoor	0.19277394	0.73162043	0.0756055
1177.wav	indoor	0.81210804	0.18526162	0.002630325
1178.wav	indoor	0.96627223	0.01705497	0.016672693
1179.wav	transportation	0.045883853	0.023201432	0.9309146
118.wav	outdoor	0.03216332	0.8912376	0.076599
1180.wav	indoor	0.7983986	0.19326945	0.008332039
1181.wav	indoor	0.5587506	0.44053236	0.00071706454
1182.wav	outdoor	0.39519662	0.46708322	0.13772021
1183.wav	outdoor	0.26245028	0.7362436	0.0013060572
1184.wav	indoor	0.7374426	0.2619262	0.0006309593
1185.wav	outdoor	0.0020470058	0.9976536	0.00029977353
1186.wav	indoor	0.6887536	0.3089735	0.002272946
1187.wav	outdoor	0.19782902	0.66008365	0.14208725
1188.wav	indoor	0.8235496	0.056293868	0.12015648
1189.wav	transportation	0.44218168	0.10009716	0.45772123
119.wav	outdoor	0.010876486	0.98448074	0.0046426323
1190.wav	transportation	0.039436214	0.01274017	0.9478239
1191.wav	transportation	0.0148343425	0.0017941272	0.98337144
1192.wav	outdoor	0.0936497	0.90266037	0.003689913
1193.wav	outdoor	0.06393282	0.88454896	0.05151826
1194.wav	indoor	0.8452983	0.10791539	0.04678622
1195.wav	transportation	0.40518898	0.10254834	0.49226278
1196.wav	indoor	0.59547776	0.40366077	0.00086148334
1197.wav	indoor	0.9077943	0.0889353	0.0032704514
1198.wav	indoor	0.80415666	0.19322053	0.0026228544
1199.wav	outdoor	0.3078352	0.65267956	0.03948525
12.wav	indoor	0.7740603	0.2251049	0.00083489844
120.wav	transportation	0.3633535	0.010069517	0.6265771
1200.wav	indoor	0.66790414	0.30861104	0.02348483
1201.wav	transportation	0.041721378	2.6069807e-07	0.9582783
1202.wav	outdoor	0.15128405	0.8443345	0.0043815966
1203.wav	indoor	0.90713245	0.08910526	0.0037622652
1204.wav	indoor	0.5320017	0.33593968	0.13205853
1205.wav	indoor	0.64591634	0.3138288	0.04025478
1206.wav	transportation	0.25242496	0.06591363	0.6816614
1207.wav	transportation	0.23507655	0.27242118	0.49250227
1208.wav	outdoor	0.39785188	0.5961338	0.006014261
1209.wav	outdoor	0.05261593	0.9321459	0.0152382385
121.wav	outdoor	0.10635215	0.81701404	0.076633796
1210.wav	outdoor	0.029145509	0.96365863	0.007195649
1211.wav	indoor	0.7934648	0.1315476	0.07498761
1212.wav	outdoor	0.01790169	0.98200667	9.186845e-05
1213.wav	outdoor	0.48034292	0.5123086	0.00734848
1214.wav	indoor	0.88019955	0.119299136	0.0005012938
1215.wav	outdoor	0.13588157	0.7226491	0.14146942
1216.wav	outdoor	0.050880056	0.9004842	0.048635762
1217.wav	outdoor	0.42764997	0.5682528	0.004097081
1218.wav	outdoor	0.008555314	0.9911455	0.0002989343
1219.wav	transportation	0.08441619	0.003402846	0.9121811
122.wav	indoor	0.6135682	0.32400024	0.062431555
1220.wav	transportation	0.089456216	0.00026248398	0.9102812
1221.wav	outdoor	0.023415245	0.9765419	4.2939908e-05
1222.wav	indoor	0.8709691	0.12775156	0.0012794496
1223.wav	indoor	0.48372325	0.40384936	0.11242726
1224.wav	outdoor	0.014047176	0.9560634	0.029889647
1225.wav	transportation	0.047620945	0.051637977	0.9007412
1226.wav	transportation	0.32303697	0.004400759	0.6725621
1227.wav	transportation	0.14994784	0.13885449	0.7111977
1228.wav	indoor	0.53637576	0.33049774	0.13312653
1229.wav	outdoor	0.36668944	0.63045835	0.002852263
123.wav	indoor	0.48352093	0.39732075	0.119158365
1230.wav	indoor	0.7828594	0.21466629	0.002474207
1231.wav	outdoor	0.08624201	0.913247	0.0005109049
1232.wav	transportation	0.077976145	0.14118093	0.7808431
1233.wav	outdoor	0.1550392	0.79480666	0.05015413
1234.wav	transportation	0.02327625	0.009661612	0.9670621
1235.wav	outdoor	0.048092745	0.9426136	0.009293552
1236.wav	indoor	0.46954423	0.36504626	0.16540955
1237.wav	outdoor	0.23835719	0.7593745	0.0022682888
1238.wav	transportation	0.12633201	0.012023151	0.86164474
1239.wav	indoor	0.68352395	0.31105965	0.0054166215
124.wav	indoor	0.7698145	0.22470386	0.005481436
1240.wav	indoor	0.63238674	0.3548113	0.012801902
1241.wav	indoor	0.9250287	0.07277482	0.00219626
1242.wav	indoor	0.7105025	0.2330517	0.056445945
1243.wav	outdoor	0.045046143	0.94864005	0.0063136807
1244.wav	indoor	0.6661832	0.3187275	0.015089378
1245.wav	transportation	0.083386764	0.004575978	0.9120372
1246.wav	outdoor	0.13220914	0.850716	0.017074954
1247.wav	indoor	0.54369295	0.3659967	0.09031041
1248.wav	outdoor	0.44705382	0.50691307	0.04603309
1249.wav	outdoor	0.0762693	0.88825846	0.035472136
125.wav	transportation	0.124415375	0.020883927	0.85470074
1250.wav	transportation	0.20507686	0.13691309	0.65801
1251.wav	outdoor	0.06947867	0.92543346	0.0050877957
1252.wav	outdoor	0.05595375	0.90836465	0.035681654
1253.wav	transportation	0.0014735298	0.0008818515	0.9976448
1254.wav	transportation	0.00048145186	3.4052466e-12	0.99951875
1255.wav	outdoor	0.4960565	0.50214636	0.001796915
1256.wav	indoor	0.9430396	0.053213824	0.003746457
1257.wav	indoor	0.83208084	0.12018899	0.04773005
1258.wav	indoor	0.67668337	0.18977949	0.13353701
1259.wav	transportation	0.12041279	0.009432314	0.870155
126.wav	transportation	0.19598266	0.35904986	0.44496736
1260.wav	outdoor	0.4470747	0.5282016	0.02472365
1261.wav	transportation	0.1393687	0.10125643	0.75937474
1262.wav	outdoor	0.49685812	0.5013756	0.0017663197
1263.wav	indoor	0.4412622	0.14166763	0.4170701
1264.wav	indoor	0.7701658	0.22814682	0.0016872904
1265.wav	transportation	0.01736651	0.0125894	0.970044
1266.wav	outdoor	0.019075703	0.97762764	0.0032967408
1267.wav	transportation	0.19570263	0.054776885	0.74952054
1268.wav	transportation	0.12534606	0.0061414093	0.8685125
1269.wav	transportation	0.45307532	0.034732692	0.51219195
127.wav	transportation	0.16300137	0.015734911	0.8212636
1270.wav	indoor	0.59932464	0.39504343	0.0056319963
1271.wav	outdoor	0.30958712	0.67396235	0.016450401
1272.wav	outdoor	0.017141093	0.98260415	0.0002545211
1273.wav	outdoor	0.25891638	0.6201271	0.120956406
1274.wav	outdoor	0.055288184	0.94366205	0.0010497798
1275.wav	outdoor	0.15771225	0.47997823	0.36230946
1276.wav	outdoor	0.25397164	0.7453025	0.0007259439
1277.wav	indoor	0.64965713	0.34989545	0.00044765067
1278.wav	indoor	0.35736623	0.30542246	0.33721122
1279.wav	outdoor	0.01506782	0.9679074	0.017024651
128.wav	indoor	0.71236646	0.2601538	0.02747958
1280.wav	outdoor	0.40634066	0.540283	0.053376406
1281.wav	outdoor	0.13343495	0.82055795	0.04600706
1282.wav	outdoor	0.22638443	0.7372476	0.036367968
1283.wav	transportation	0.18396814	0.05669591	0.759336
1284.wav	indoor	0.5501534	0.449579	0.00026776598
1285.wav	outdoor	0.2077123	0.54780185	0.244486
1286.wav	outdoor	0.21016577	0.77313197	0.016702285
1287.wav	indoor	0.5569018	0.35922855	0.08386971
1288.wav	transportation	0.30469683	0.037114453	0.6581885
1289.wav	transportation	0.112002894	0.004074904	0.8839222
129.wav	transportation	0.019887654	0.17788738	0.80222493
1290.wav	indoor	0.49419346	0.32880384	0.17700265
1291.wav	transportation	0.121426724	0.015885184	0.8626879
1292.wav	transportation	0.057402737	0.0011086774	0.94148856
1293.wav	transportation	0.06013779	0.128573	0.8112893
1294.wav	indoor	0.6555126	0.18878604	0.15570126
1295.wav	indoor	0.66033995	0.048816606	0.29084343
1296.wav	indoor	0.70657504	0.219089	0.07433593
1297.wav	outdoor	0.042045515	0.8866801	0.07127433
1298.wav	outdoor	0.21850915	0.7594228	0.022067914
1299.wav	outdoor	0.36709166	0.57065237	0.06225603
13.wav	outdoor	0.00080125575	0.9990179	0.00018085763
130.wav	indoor	0.89583194	0.08342445	0.020743726
1300.wav	outdoor	0.044258814	0.80575454	0.1499866
1301.wav	indoor	0.88627493	0.061458062	0.052266885
1302.wav	outdoor	0.34814817	0.64951575	0.0023359382
1303.wav	outdoor	0.11504924	0.88337326	0.0015774993
1304.wav	transportation	0.25617152	0.02093747	0.7228912
1305.wav	indoor	0.8729226	0.12642255	0.0006546094
1306.wav	indoor	0.50351906	0.49109706	0.0053839656
1307.wav	transportation	0.018330568	0.0032225635	0.97844696
1308.wav	transportation	0.13820997	0.0008518306	0.8609382
1309.wav	transportation	0.00013963494	0.0013604199	0.99850005
131.wav	indoor	0.78019685	0.21965483	0.0001482195
1310.wav	outdoor	0.21115446	0.70238763	0.08645796
1311.wav	indoor	0.5094115	0.012447967	0.4781406
1312.wav	indoor	0.6490377	0.3264582	0.02450404
1313.wav	transportation	0.41282558	0.06437182	0.5228026
1314.wav	outdoor	0.043761346	0.9555839	0.00065480423
1315.wav	outdoor	0.0066819005	0.9886626	0.0046555395
1316.wav	indoor	0.7881404	0.20731254	0.004547225
1317.wav	transportation	0.013106428	0.003465465	0.9834282
1318.wav	transportation	0.06048472	0.07022795	0.8692874
1319.wav	outdoor	0.093282744	0.9040449	0.0026722283
132.wav	indoor	0.7400178	0.24665412	0.013328271
1320.wav	outdoor	0.008658001	0.98692405	0.004417716
1321.wav	outdoor	0.07100696	0.92822087	0.00077207136
1322.wav	indoor	0.7305499	0.24595651	0.023493696
1323.wav	outdoor	0.46122319	0.49870926	0.040067546
1324.wav	transportation	0.149214	0.09711343	0.75367254
1325.wav	indoor	0.75875604	0.24040064	0.0008434115
1326.wav	outdoor	0.08921404	0.9011909	0.009595131
1327.wav	indoor	0.67551696	0.2381721	0.086310916
1328.wav	transportation	0.22510573	0.05804711	0.71684706
1329.wav	indoor	0.68300235	0.3085894	0.008408372
133.wav	transportation	0.23911831	0.0073212227	0.7535606
1330.wav	indoor	0.88668555	0.113220274	9.412004e-05
1331.wav	transportation	0.12096362	0.016826548	0.8622099
1332.wav	transportation	0.004656174	7.966513e-06	0.9953359
1333.wav	indoor	0.7002161	0.023325708	0.27645817
1334.wav	transportation	0.18116999	0.12224138	0.6965886
1335.wav	transportation	0.01354491	0.0022530332	0.984202
1336.wav	transportation	0.04906548	0.3547637	0.596171
1337.wav	transportation	0.09473666	0.014163722	0.8910996
1338.wav	transportation	0.105291925	0.0075971074	0.8871109
1339.wav	transportation	0.0016589381	0.12918141	0.8691597
134.wav	outdoor	0.13483925	0.57199126	0.29316956
1340.wav	transportation	0.28876364	0.0463045	0.6649319
1341.wav	indoor	0.61362517	0.38032728	0.0060474784
1342.wav	indoor	0.6296737	0.17303886	0.19728741
1343.wav	outdoor	0.005201989	0.9943107	0.00048745167
1344.wav	transportation	0.11221337	0.004706663	0.88308
1345.wav	transportation	0.012146293	0.0030944305	0.98475945
1346.wav	outdoor	0.22209172	0.7605132	0.017395172
1347.wav	indoor	0.80709493	0.17416246	0.01874265
1348.wav	indoor	0.70298994	0.29412705	0.002883035
1349.wav	transportation	0.07908901	0.01995495	0.90095586
135.wav	transportation	0.38741806	0.10422544	0.5083565
1350.wav	outdoor	0.023016486	0.9667579	0.0102253575
1351.wav	transportation	0.036990397	0.17738087	0.78562874
1352.wav	outdoor	0.056994133	0.8913759	0.05163014
1353.wav	outdoor	0.25059602	0.71921694	0.030187065
1354.wav	indoor	0.8134798	0.14461493	0.041905053
1355.wav	transportation	0.10985309	0.008738902	0.8814079
1356.wav	indoor	0.58753276	0.35499623	0.057470985
1357.wav	indoor	0.5605658	0.4388427	0.00059159606
1358.wav	indoor	0.7655894	0.23195429	0.0024561642
1359.wav	outdoor	0.11048865	0.8881496	0.0013615036
136.wav	indoor	0.73673284	0.22719231	0.036074985
1360.wav	outdoor	0.1934985	0.41193599	0.3945654
1361.wav	indoor	0.6734086	0.3219144	0.0046767956
1362.wav	outdoor	0.028377807	0.9693266	0.00229561
1363.wav	outdoor	0.11712899	0.46330076	0.41957027
1364.wav	indoor	0.5016744	0.16685005	0.3314756
1365.wav	outdoor	0.012906742	0.97192353	0.015169987
1366.wav	indoor	0.63552845	0.32079506	0.0436764
1367.wav	outdoor	0.014768529	0.97869796	0.006533296
1368.wav	transportation	0.32369095	0.047241423	0.62906754
1369.wav	indoor	0.4940489	0.049216595	0.45673457
137.wav	outdoor	0.108303785	0.87585276	0.015843395
1370.wav	outdoor	0.057442665	0.8542116	0.08834566
1371.wav	transportation	0.11529668	0.0005983701	0.88410485
1372.wav	transportation	1.1096489e-07	0.00041729066	0.9995826
1373.wav	outdoor	0.16810551	0.78015876	0.051735807
1374.wav	transportation	6.708068e-06	0.00057115144	0.9994224
1375.wav	indoor	0.73222005	0.10228083	0.16549912
1376.wav	outdoor	0.4402941	0.5592309	0.00047485152
1377.wav	outdoor	0.41259617	0.56432974	0.023074131
1378.wav	transportation	0.07557581	0.06318183	0.8612422
1379.wav	outdoor	0.3371468	0.5676356	0.09521766
138.wav	outdoor	0.112052895	0.87293446	0.0150125865
1380.wav	indoor	0.49612793	0.413637	0.09023501
1381.wav	transportation	0.07138937	0.000970505	0.9276403
1382.wav	indoor	0.7169639	0.0611472	0.22188878
1383.wav	outdoor	0.25859144	0.7413111	9.755884e-05
1384.wav	transportation	0.25453	0.1351043	0.61036575
1385.wav	outdoor	0.30601373	0.5520969	0.1418894
1386.wav	transportation	0.37353808	0.085641265	0.5408207
1387.wav	indoor	0.8934353	0.017153567	0.089411214
1388.wav	indoor	0.7541447	0.24059877	0.0052565983
1389.wav	outdoor	0.1217347	0.8261465	0.052118562
139.wav	outdoor	0.41244522	0.57583696	0.0117178075
1390.wav	outdoor	0.020666543	0.97816133	0.0011722696
1391.wav	indoor	0.71862555	0.02486717	0.2565074
1392.wav	indoor	0.44896287	0.26981536	0.281222
1393.wav	indoor	0.51496035	0.46571097	0.019328719
1394.wav	outdoor	0.05842208	0.93325645	0.008321495
1395.wav	transportation	0.021666747	0.0051873503	0.97314584
1396.wav	indoor	0.7648426	0.23402862	0.0011288611
1397.wav	indoor	0.8226555	0.17706868	0.00027586165
1398.wav	transportation	0.37253845	0.1623011	0.46516043
1399.wav	outdoor	0.0067147613	0.9844405	0.008844892
14.wav	transportation	0.15873341	0.100989744	0.74027675
140.wav	indoor	0.6585678	0.0038760104	0.33755606
1400.wav	outdoor	0.34129077	0.6239664	0.03474289
1401.wav	outdoor	0.08041017	0.8694631	0.050126713
1402.wav	indoor	0.6469241	0.34846666	0.0046090716
1403.wav	transportation	0.08733024	0.012308266	0.9003614
1404.wav	indoor	0.7359763	0.120893374	0.14313044
1405.wav	transportation	0.002704925	0.047330245	0.949965
1406.wav	indoor	0.88157636	0.105041325	0.013382418
1407.wav	transportation	0.0019432232	0.0004237311	0.9976331
1408.wav	outdoor	0.2259827	0.70443803	0.06957925
1409.wav	transportation	0.006153451	4.402957e-06	0.9938423
141.wav	indoor	0.79925	0.20058712	0.00016285268
1410.wav	indoor	0.6725606	0.32359082	0.0038485236
1411.wav	transportation	0.0071211634	0.0016176958	0.9912611
1412.wav	transportation	0.11222474	0.025763428	0.8620118
1413.wav	indoor	0.45032874	0.31533977	0.23433149
1414.wav	indoor	0.631608	0.3623884	0.0060034553
1415.wav	transportation	0.005138546	0.0197883	0.97507316
1416.wav	outdoor	0.3999989	0.5623813	0.037619885
1417.wav	transportation	0.18446659	0.1766119	0.6389214
1418.wav	transportation	0.11144587	0.0045936434	0.8839604
1419.wav	outdoor	0.4318509	0.5659102	0.002239044
142.wav	transportation	1.6753766e-06	3.3560264e-05	0.9999647
1420.wav	indoor	0.65843254	0.31130725	0.030260205
1421.wav	indoor	0.98065776	0.01768818	0.0016541469
1422.wav	indoor	0.6038758	0.39065063	0.005473641
1423.wav	outdoor	0.016394919	0.96254575	0.021059208
1424.wav	indoor	0.5403017	0.4593862	0.0003121142
1425.wav	transportation	0.071015574	0.17053697	0.75844747
1426.wav	indoor	0.85072917	0.14199853	0.0072721234
1427.wav	outdoor	0.03200683	0.8699647	0.09802851
1428.wav	transportation	0.13951749	0.1321953	0.7282873
1429.wav	outdoor	0.08080111	0.91542065	0.0037781757
143.wav	indoor	0.6838544	0.005445319	0.31070018
1430.wav	outdoor	0.39231902	0.55848265	0.04919824
1431.wav	outdoor	0.032581966	0.70546645	0.26195166
1432.wav	transportation	5.5615833e-06	0.00024398975	0.9997506
1433.wav	indoor	0.7658037	0.122206256	0.11198988
1434.wav	transportation	5.5744877e-05	0.00034710855	0.99959725
1435.wav	transportation	0.0011913629	0.00088221114	0.99792653
